table	column	type	nullable	default	key	extra
sales_return_items	pack_size_snapshot	REAL	YES			
sales_returns	id	INTEGER	YES		PRI	
sales_returns	return_no	TEXT	YES			
sales_returns	return_date	TEXT	YES			
sales_returns	sale_id	INTEGER	YES			
sales_returns	customer_id	INTEGER	YES			
sales_returns	customer_name	TEXT	YES			
sales_returns	warehouse_id	INTEGER	YES			
sales_returns	taxable	REAL	YES			
sales_returns	gst_total	REAL	YES			
sales_returns	cgst_total	REAL	YES			
sales_returns	sgst_total	REAL	YES			
sales_returns	igst_total	REAL	YES			
sales_returns	round_off	REAL	YES			
sales_returns	grand_total	REAL	YES			
sales_returns	reason	TEXT	YES			
sales_returns	status	TEXT	YES			
sales_returns	cancel_reason	TEXT	YES			
sales_returns	cancelled_at	TEXT	YES			
sales_returns	created_at	TEXT	YES			
sales_returns	branch_id	INTEGER	YES			
sales_returns	branch_name	TEXT	YES			
sales_returns	cost_center_id	INTEGER	YES			
sales_returns	cost_center_name	TEXT	YES			
sales_returns	created_by	INTEGER	YES			
sales_returns	created_by_name	TEXT	YES			
sales_returns	updated_by	INTEGER	YES			
sales_returns	updated_by_name	TEXT	YES			
sales_returns	cancelled_by	INTEGER	YES			
sales_returns	cancelled_by_name	TEXT	YES			
sales_returns	updated_at	TEXT	YES			
salesmen	id	INTEGER	YES		PRI	
salesmen	code	TEXT	YES			
salesmen	name	TEXT	YES			
salesmen	mobile	TEXT	YES			
salesmen	email	TEXT	YES			
salesmen	address	TEXT	YES			
salesmen	is_active	INTEGER	YES	1		
schema_migrations	id	INTEGER	YES		PRI	
schema_migrations	migration_key	TEXT	YES			
schema_migrations	app_version	TEXT	YES			
schema_migrations	description	TEXT	YES			
schema_migrations	applied_at	TEXT	YES			
scheme_rules	id	INTEGER	YES		PRI	
scheme_rules	item_id	INTEGER	YES			
scheme_rules	min_qty	REAL	YES			
scheme_rules	free_qty	REAL	YES			
scheme_rules	sale_rate	REAL	YES			
scheme_rules	start_date	TEXT	YES			
scheme_rules	end_date	TEXT	YES			
scheme_rules	notes	TEXT	YES			
scheme_rules	is_active	INTEGER	YES			
scheme_rules	created_at	TEXT	YES			
stock_adjustments	id	INTEGER	YES		PRI	
stock_adjustments	adj_no	TEXT	YES			
stock_adjustments	adj_date	TEXT	YES			
stock_adjustments	warehouse_id	INTEGER	YES			
stock_adjustments	item_id	INTEGER	YES			
stock_adjustments	item_name	TEXT	YES			
stock_adjustments	old_stock	REAL	YES			
stock_adjustments	counted_stock	REAL	YES			
stock_adjustments	difference_qty	REAL	YES			
stock_adjustments	reason	TEXT	YES			
stock_adjustments	created_at	TEXT	YES			
stock_adjustments	created_by	INTEGER	YES			
stock_adjustments	created_by_name	TEXT	YES			
stock_adjustments	updated_by	INTEGER	YES			
stock_adjustments	updated_by_name	TEXT	YES			
stock_adjustments	updated_at	TEXT	YES			
stock_adjustments	pack_id	INTEGER	YES			
stock_adjustments	pack_display_snapshot	TEXT	YES			
stock_adjustments	pack_size_snapshot	REAL	YES			
stock_log	id	INTEGER	YES		PRI	
stock_log	item_id	INTEGER	YES			
stock_log	kind	TEXT	YES			
stock_log	ref_no	TEXT	YES			
stock_log	qty_in	REAL	YES			
stock_log	qty_out	REAL	YES			
stock_log	entry_date	TEXT	YES			
stock_log	created_at	TEXT	YES			
stock_log	pack_id	INTEGER	YES			
stock_out_items	id	INTEGER	YES		PRI	
stock_out_items	stock_out_id	INTEGER	YES			
stock_out_items	item_id	INTEGER	YES			
stock_out_items	item_name	TEXT	YES			
stock_out_items	hsn	TEXT	YES			
stock_out_items	unit	TEXT	YES			
stock_out_items	batch_id	INTEGER	YES			
stock_out_items	batch_no	TEXT	YES			
stock_out_items	expiry_date	TEXT	YES			
stock_out_items	mrp	REAL	YES			
stock_out_items	qty	REAL	YES			
stock_out_items	free_qty	REAL	YES			
stock_out_items	total_qty	REAL	YES			
stock_out_items	warehouse_id	INTEGER	YES			
stock_out_items	pack_id	INTEGER	YES			
stock_out_items	pack_display_snapshot	TEXT	YES			
stock_out_items	pack_size_snapshot	REAL	YES			
stock_outs	id	INTEGER	YES		PRI	
stock_outs	challan_no	TEXT	YES			
stock_outs	challan_date	TEXT	YES			
stock_outs	area	TEXT	YES			
stock_outs	warehouse_id	INTEGER	YES			
stock_outs	vehicle_no	TEXT	YES			
stock_outs	driver_name	TEXT	YES			
stock_outs	driver_phone	TEXT	YES			
stock_outs	salesman_name	TEXT	YES			
stock_outs	stock_effect	INTEGER	YES			
stock_outs	notes	TEXT	YES			
stock_outs	total_qty	REAL	YES			
stock_outs	total_free	REAL	YES			
stock_outs	status	TEXT	YES			
stock_outs	cancel_reason	TEXT	YES			
stock_outs	cancelled_at	TEXT	YES			
stock_outs	created_at	TEXT	YES			
stock_outs	created_by	INTEGER	YES			
stock_outs	created_by_name	TEXT	YES			
stock_outs	updated_by	INTEGER	YES			
stock_outs	updated_by_name	TEXT	YES			
stock_outs	cancelled_by	INTEGER	YES			
stock_outs	cancelled_by_name	TEXT	YES			
stock_outs	updated_at	TEXT	YES			
stock_outs	dispatch_status	TEXT	YES			
stock_outs	dispatch_status_at	TEXT	YES			
stock_outs	dispatch_status_by	INTEGER	YES			
stock_outs	dispatch_status_by_name	TEXT	YES			
stock_outs	dispatch_status_note	TEXT	YES			
stock_outs	dispatch_remarks	TEXT	YES			
stock_postings	id	INTEGER	YES		PRI	
stock_postings	voucher_id	INTEGER	YES			
stock_postings	voucher_date	TEXT	YES			
stock_postings	item_id	INTEGER	YES			
stock_postings	item_name	TEXT	YES			
stock_postings	warehouse_id	INTEGER	YES			
stock_postings	batch_id	INTEGER	YES			
stock_postings	qty_in	REAL	YES			
stock_postings	qty_out	REAL	YES			
stock_postings	rate	REAL	YES			
stock_postings	value_in	REAL	YES			
stock_postings	value_out	REAL	YES			
stock_postings	source_table	TEXT	YES			
stock_postings	source_id	INTEGER	YES			
stock_postings	source_ref	TEXT	YES			
stock_postings	status	TEXT	YES			
stock_postings	created_at	TEXT	YES			
stock_postings	branch_id	INTEGER	YES			
stock_postings	branch_name	TEXT	YES			
stock_transfer_items	id	INTEGER	YES		PRI	
stock_transfer_items	stock_transfer_id	INTEGER	YES			
stock_transfer_items	item_id	INTEGER	YES			
stock_transfer_items	item_name	TEXT	YES			
stock_transfer_items	hsn	TEXT	YES			
stock_transfer_items	unit	TEXT	YES			
stock_transfer_items	qty	REAL	YES			
stock_transfer_items	batch_id	INTEGER	YES			
stock_transfer_items	dest_batch_id	INTEGER	YES			
stock_transfer_items	batch_no	TEXT	YES			
stock_transfer_items	expiry_date	TEXT	YES			
stock_transfer_items	mrp	REAL	YES			
stock_transfer_items	pack_id	INTEGER	YES			
stock_transfer_items	pack_display_snapshot	TEXT	YES			
stock_transfer_items	pack_size_snapshot	REAL	YES			
stock_transfers	id	INTEGER	YES		PRI	
stock_transfers	transfer_no	TEXT	YES			
stock_transfers	transfer_date	TEXT	YES			
stock_transfers	from_warehouse_id	INTEGER	YES			
stock_transfers	to_warehouse_id	INTEGER	YES			
stock_transfers	notes	TEXT	YES			
stock_transfers	total_qty	REAL	YES			
stock_transfers	status	TEXT	YES			
stock_transfers	cancel_reason	TEXT	YES			
stock_transfers	cancelled_at	TEXT	YES			
stock_transfers	created_at	TEXT	YES			
stock_transfers	created_by	INTEGER	YES			
stock_transfers	created_by_name	TEXT	YES			
stock_transfers	updated_by	INTEGER	YES			
stock_transfers	updated_by_name	TEXT	YES			
stock_transfers	updated_at	TEXT	YES			
stock_transfers	cancelled_by	INTEGER	YES			
stock_transfers	cancelled_by_name	TEXT	YES			
stock_valuation_adjustments	id	INTEGER	YES		PRI	
stock_valuation_adjustments	adjustment_no	TEXT	YES			
stock_valuation_adjustments	adjustment_date	TEXT	YES			
stock_valuation_adjustments	stock_register_value	REAL	YES			
stock_valuation_adjustments	stock_ledger_value	REAL	YES			
stock_valuation_adjustments	difference_amount	REAL	YES			
stock_valuation_adjustments	voucher_id	INTEGER	YES			
stock_valuation_adjustments	narration	TEXT	YES			
stock_valuation_adjustments	created_by	INTEGER	YES			
stock_valuation_adjustments	created_at	TEXT	YES			
suppliers	id	INTEGER	YES		PRI	
suppliers	name	TEXT	YES			
suppliers	gstin	TEXT	YES			
suppliers	phone	TEXT	YES			
suppliers	address	TEXT	YES			
suppliers	state	TEXT	YES			
suppliers	balance	REAL	YES			
suppliers	created_at	TEXT	YES			
suppliers	contact_person	TEXT	YES			
suppliers	place_of_supply	TEXT	YES			
suppliers	fssai_no	TEXT	YES			
suppliers	drug_license_no	TEXT	YES			
suppliers	gst_treatment	TEXT	YES			
suppliers	reverse_charge_applicable	INTEGER	YES			
suppliers	code	TEXT	YES			
suppliers	email	TEXT	YES			
suppliers	pan	TEXT	YES			
suppliers	hsn_code	TEXT	YES			
suppliers	address_line2	TEXT	YES			
suppliers	area	TEXT	YES			
suppliers	shipping_address	TEXT	YES			
suppliers	city	TEXT	YES			
suppliers	pin_code	TEXT	YES			
suppliers	country	TEXT	YES			
suppliers	balance_type	TEXT	YES			
suppliers	credit_limit	REAL	YES	0		
suppliers	status	TEXT	YES	'Active'		
suppliers	remarks	TEXT	YES			
suppliers	default_print_format	TEXT	YES			
suppliers	supplier_type	TEXT	YES			
tax_codes	id	INTEGER	YES		PRI	
tax_codes	tax_code	TEXT	YES			
tax_codes	tax_name	TEXT	YES			
tax_codes	hsn_sac	TEXT	YES			
tax_codes	gst_rate	REAL	YES	0		
tax_codes	cgst	REAL	YES	0		
tax_codes	sgst	REAL	YES	0		
tax_codes	igst	REAL	YES	0		
tax_codes	cess	REAL	YES	0		
tax_codes	effective_from	TEXT	YES			
tax_codes	is_active	INTEGER	YES	1		
tax_slabs	id	INTEGER	YES		PRI	
tax_slabs	rate	REAL	YES			
tax_slabs	name	TEXT	YES			
tax_slabs	is_active	INTEGER	YES			
tax_slabs	created_at	TEXT	YES			
transporters	id	INTEGER	YES		PRI	
transporters	code	TEXT	YES			
transporters	name	TEXT	YES			
transporters	gstin	TEXT	YES			
transporters	mobile	TEXT	YES			
transporters	address	TEXT	YES			
transporters	is_active	INTEGER	YES	1		
units	id	INTEGER	YES		PRI	
units	name	TEXT	YES			
units	is_active	INTEGER	YES	1		
uoms	id	INTEGER	YES		PRI	
uoms	code	TEXT	YES			
uoms	name	TEXT	YES			
uoms	short_name	TEXT	YES			
uoms	decimals	INTEGER	YES	0		
uoms	is_active	INTEGER	YES	1		
uoms	created_at	TEXT	YES			
uoms	updated_at	TEXT	YES			
users	id	INTEGER	YES		PRI	
users	name	TEXT	YES			
users	email	TEXT	YES			
users	pass	TEXT	YES			
users	role	TEXT	YES			
users	locked	INTEGER	YES			
users	last_login	TEXT	YES			
users	last_login_ip	TEXT	YES			
vehicles	id	INTEGER	YES		PRI	
vehicles	code	TEXT	YES			
vehicles	vehicle_no	TEXT	YES			
vehicles	vehicle_type	TEXT	YES			
vehicles	driver_name	TEXT	YES			
vehicles	driver_mobile	TEXT	YES			
vehicles	capacity	REAL	YES	0		
vehicles	is_active	INTEGER	YES	1		
voucher_approval_rules	id	INTEGER	YES		PRI	
voucher_approval_rules	role_name	TEXT	YES			
voucher_approval_rules	can_approve	INTEGER	YES			
voucher_approval_rules	approval_limit	REAL	YES			
voucher_approval_rules	is_unlimited	INTEGER	YES			
voucher_approval_rules	notes	TEXT	YES			
voucher_approval_rules	updated_at	TEXT	YES			
voucher_approval_rules	approval_level	INTEGER	YES			
voucher_approval_rules	escalation_role	TEXT	YES			
voucher_approval_rules	escalation_days	INTEGER	YES			
voucher_headers	id	INTEGER	YES		PRI	
voucher_headers	voucher_type_code	TEXT	YES			
voucher_headers	voucher_no	TEXT	YES			
voucher_headers	voucher_date	TEXT	YES			
voucher_headers	source_table	TEXT	YES			
voucher_headers	source_id	INTEGER	YES			
voucher_headers	source_ref	TEXT	YES			
voucher_headers	party_type	TEXT	YES			
voucher_headers	party_id	INTEGER	YES			
voucher_headers	party_name	TEXT	YES			
voucher_headers	status	TEXT	YES			
voucher_headers	reversal_of_id	INTEGER	YES			
voucher_headers	total_debit	REAL	YES			
voucher_headers	total_credit	REAL	YES			
voucher_headers	narration	TEXT	YES			
voucher_headers	created_by	INTEGER	YES			
voucher_headers	created_at	TEXT	YES			
voucher_headers	approval_status	TEXT	YES			
voucher_headers	approved_by	INTEGER	YES			
voucher_headers	approved_at	TEXT	YES			
voucher_headers	approval_note	TEXT	YES			
voucher_headers	branch_id	INTEGER	YES			
voucher_headers	branch_name	TEXT	YES			
voucher_headers	approval_level_required	INTEGER	YES			
voucher_headers	escalated_to_role	TEXT	YES			
voucher_headers	approval_due_at	TEXT	YES			
voucher_lines	id	INTEGER	YES		PRI	
voucher_lines	voucher_id	INTEGER	YES			
voucher_lines	line_no	INTEGER	YES			
voucher_lines	ledger_name	TEXT	YES			
voucher_lines	debit	REAL	YES			
voucher_lines	credit	REAL	YES			
voucher_lines	narration	TEXT	YES			
voucher_lines	created_at	TEXT	YES			
voucher_lines	cost_center_id	INTEGER	YES			
voucher_lines	cost_center_name	TEXT	YES			
voucher_types	id	INTEGER	YES		PRI	
voucher_types	code	TEXT	YES			
voucher_types	name	TEXT	YES			
voucher_types	affects_accounts	INTEGER	YES			
voucher_types	affects_gst	INTEGER	YES			
voucher_types	affects_stock	INTEGER	YES			
voucher_types	is_active	INTEGER	YES			
voucher_types	created_at	TEXT	YES			
warehouse_stock	id	INTEGER	YES		PRI	
warehouse_stock	warehouse_id	INTEGER	YES			
warehouse_stock	item_id	INTEGER	YES			
warehouse_stock	stock	REAL	YES			
warehouses	id	INTEGER	YES		PRI	
warehouses	name	TEXT	YES			
warehouses	address	TEXT	YES			
warehouses	is_default	INTEGER	YES			
warehouses	created_at	TEXT	YES			
warehouses	code	TEXT	YES			
warehouses	branch_id	INTEGER	YES	0		
warehouses	contact_person	TEXT	YES			
warehouses	phone	TEXT	YES			
warehouses	is_active	INTEGER	YES	1		
